,peasantLeisureAffinity,peasantKind,contractor,pesticidesAvailable,initialHealth,purpose,initialMoney,tools,daysToWorkForOther,peasantFamilyLandAlias,robberyAccount,rainfallConditions,peasantFriendsAffinity,assignedLands,Happiness/Sadness,farm,timeLeftOnDay,Hopeful/Uncertainty,seeds,newDay,currentSeason,cropSize,health,currentPeasantLeisureType,internalCurrentDate,waterAvailable,loanAmountToPay,peasantFamilyMinimalVital,money,currentDay,Secure/Insecure,currentActivity,peasantFamilyAffinity,toPay,harvestedWeight,peasantFamilyHelper,nombre_agente
40,0.38739687270544887,StablePeasant,,0,92,farmer,2130682,10,0,farm_1_small,0,normal,0.48424609088181103,"[{'farmName': 'farm_1_small', 'landName': 'land_9', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_1_small', 'landName': 'land_10', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9699,True,24,0.84980005,888,True,NONE,0,96,NONE,01/01/2023,1968,0,10000,1009682,279,0.84980005,NONE,0.6779445272345354,0,0,,PeasantFamily_5
41,0.4300472682343928,StablePeasant,,0,107,farmer,2365259,10,0,farm_7_small,0,normal,0.537559085292991,"[{'farmName': 'farm_7_small', 'landName': 'land_25', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_small', 'landName': 'land_20', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.96999997,True,24,0.8476002,995,True,NONE,1,100,NONE,01/01/2023,725,0,10000,1657259,273,0.8497001,NONE,0.7525827194101874,0,0,,PeasantFamily_1
42,0.4185466580204906,StablePeasant,,0,104,farmer,2302006,10,0,farm_5_small,0,normal,0.5231833225256133,"[{'farmName': 'farm_5_small', 'landName': 'land_8', 'elapsedWorkTime': 17, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_small', 'landName': 'land_7', 'elapsedWorkTime': 34, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.8498001,966,True,NONE,1,100,NONE,01/01/2023,426,0,10000,1641006,282,0.8498001,NONE,0.7324566515358586,0,0,PeasantFamily_8,PeasantFamily_2
43,0.42141534806499836,StablePeasant,,0,105,farmer,2317784,10,0,farm_3_small,0,normal,0.5267691850812479,"[{'farmName': 'farm_3_small', 'landName': 'land_14', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_3_small', 'landName': 'land_15', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9699,True,24,0.7876003,993,True,NONE,1,100,NONE,01/01/2023,2053,0,10000,789784,273,0.78980017,NONE,0.737476859113747,0,0,,PeasantFamily_3
44,0.3831967532552771,StablePeasant,,0,91,farmer,2107582,10,0,farm_4_small,0,normal,0.4789959415690963,"[{'farmName': 'farm_4_small', 'landName': 'land_5', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_small', 'landName': 'land_6', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9699,True,24,0.7508006,877,True,NONE,0,95,NONE,01/01/2023,1957,0,10000,926582,270,0.7597002,NONE,0.6705943181967348,0,0,,PeasantFamily_9
45,0.40217951942434776,StablePeasant,,0,100,farmer,2211987,10,0,farm_2_small,0,normal,0.5027243992804347,"[{'farmName': 'farm_2_small', 'landName': 'land_12', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_small', 'landName': 'land_13', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9701,True,24,0.8500001,925,True,NONE,1,100,NONE,01/01/2023,475,0,10000,743987,279,0.8500001,NONE,0.7038141589926085,0,0,,PeasantFamily_10
46,0.40525160081120915,StablePeasant,,0,101,worker,2228883,10,0,,0,normal,0.5065645010140114,[],0.97,True,24,0.78980017,1013,True,,1,100,NONE,01/01/2023,2013,0,10000,1368883,342,0.78980017,NONE,0.7091903014196159,0,0,,PeasantFamily_6
47,0.4053427143522771,StablePeasant,,0,101,farmer,2229384,10,0,farm_6_small,0,normal,0.5066783929403463,"[{'farmName': 'farm_6_small', 'landName': 'land_16', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_small', 'landName': 'land_17', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.71850073,933,True,NONE,1,100,NONE,01/01/2023,1053,0,10000,943384,270,0.8499001,NONE,0.7093497501164848,0,0,,PeasantFamily_4
48,0.37583885425237207,StablePeasant,,0,87,farmer,2067113,10,0,farm_1_small,0,normal,0.4697985678154651,"[{'farmName': 'farm_1_small', 'landName': 'land_9', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_1_small', 'landName': 'land_10', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9701,True,24,0.8476002,859,True,NONE,0,93,NONE,01/01/2023,1939,0,10000,806113,276,0.9100001,NONE,0.6577179949416511,0,0,,PeasantFamily_10
49,0.39992644573978087,StablePeasant,,0,98,worker,2199595,10,0,,0,normal,0.49990805717472603,[],0.9701,True,24,0.8499001,999,True,,0,99,NONE,01/01/2023,1999,0,10000,1109595,336,0.8499001,NONE,0.6998712800446164,0,0,,PeasantFamily_9
50,0.4322682035100652,StablePeasant,,0,108,worker,2377475,10,0,,0,normal,0.5403352543875815,[],0.97,True,24,0.8498001,1080,True,,1,100,NONE,01/01/2023,2080,0,10000,3147475,327,0.8498001,NONE,0.756469356142614,0,0,,PeasantFamily_7
51,0.434371005171025,StablePeasant,,0,108,farmer,2389040,10,0,farm_6_small,0,normal,0.5429637564637813,"[{'farmName': 'farm_6_small', 'landName': 'land_16', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_small', 'landName': 'land_17', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.90990007,1005,True,NONE,1,100,NONE,01/01/2023,855,0,10000,917040,276,0.90990007,NONE,0.7601492590492938,0,0,,PeasantFamily_3
52,0.424008870990088,StablePeasant,,0,106,farmer,2332048,10,0,farm_2_small,0,normal,0.5300110887376099,"[{'farmName': 'farm_2_small', 'landName': 'land_12', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_small', 'landName': 'land_13', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9699,True,24,0.91,980,True,NONE,1,100,NONE,01/01/2023,770,0,10000,767048,279,0.91,NONE,0.7420155242326538,0,0,,PeasantFamily_8
53,0.4386025180991241,StablePeasant,,0,109,farmer,2412313,10,0,farm_5_small,0,normal,0.5482531476239051,"[{'farmName': 'farm_5_small', 'landName': 'land_8', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_small', 'landName': 'land_7', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9701,True,24,0.9100001,1016,True,NONE,1,100,NONE,01/01/2023,596,0,10000,888313,276,0.9100001,NONE,0.7675544066734671,0,0,,PeasantFamily_6
54,0.38430379179671004,StablePeasant,,0,92,worker,2113670,10,0,,0,normal,0.4803797397458875,[],0.9701,True,24,0.75130045,960,True,,0,96,NONE,01/01/2023,1960,0,10000,1283670,339,0.7858001,NONE,0.6725316356442425,0,0,,PeasantFamily_1
55,0.40402362062959096,StablePeasant,,0,101,farmer,2222129,10,0,farm_4_small,0,normal,0.5050295257869887,"[{'farmName': 'farm_4_small', 'landName': 'land_5', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_small', 'landName': 'land_6', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9699,True,24,0.78980017,930,True,NONE,1,100,NONE,01/01/2023,510,0,10000,848129,282,0.78980017,NONE,0.7070413361017841,0,0,,PeasantFamily_5
56,0.4209627765039245,StablePeasant,,0,105,farmer,2315295,10,0,farm_7_small,0,normal,0.5262034706299056,"[{'farmName': 'farm_7_small', 'landName': 'land_25', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_small', 'landName': 'land_20', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9701,True,24,0.53720224,972,True,NONE,1,100,NONE,01/01/2023,822,0,10000,1140295,270,0.9100001,NONE,0.7366848588818677,0,0,,PeasantFamily_4
57,0.38731122126867357,StablePeasant,,0,92,farmer,2130211,10,0,farm_6_small,0,normal,0.48413902658584196,"[{'farmName': 'farm_6_small', 'landName': 'land_16', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_small', 'landName': 'land_17', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.90990007,888,True,NONE,0,96,NONE,01/01/2023,1968,0,10000,809211,276,0.90990007,NONE,0.6777946372201787,0,0,,PeasantFamily_4
58,0.3794238010870703,StablePeasant,,0,89,farmer,2086830,10,0,farm_1_small,0,normal,0.4742797513588378,"[{'farmName': 'farm_1_small', 'landName': 'land_9', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_1_small', 'landName': 'land_10', 'elapsedWorkTime': 41, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.9055003,868,True,NONE,0,94,NONE,01/01/2023,1948,0,10000,833830,276,0.9100001,NONE,0.6639916519023729,0,0,,PeasantFamily_7
59,0.41057017115790784,StablePeasant,,0,102,worker,2258135,10,0,,0,normal,0.5132127139473848,[],0.97,True,24,0.8453003,1026,True,,1,100,NONE,01/01/2023,2026,0,10000,2778135,330,0.8499,NONE,0.7184977995263386,0,0,,PeasantFamily_5
60,0.4189768360522912,StablePeasant,,0,104,farmer,2304372,10,0,farm_2_small,0,normal,0.523721045065364,"[{'farmName': 'farm_2_small', 'landName': 'land_12', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_small', 'landName': 'land_13', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9701,True,24,0.81540036,967,True,NONE,1,100,NONE,01/01/2023,817,0,10000,977372,273,0.90990007,NONE,0.7332094630915096,0,0,,PeasantFamily_3
61,0.40943744469958104,StablePeasant,,0,102,worker,2251905,10,0,,0,normal,0.5117968058744763,[],0.97,True,24,0.7598002,1023,True,,1,100,NONE,01/01/2023,2023,0,10000,2201905,336,0.7598002,NONE,0.7165155282242668,0,0,,PeasantFamily_8
62,0.43466565653075434,StablePeasant,,0,108,farmer,2390661,10,0,farm_5_small,0,normal,0.5433320706634429,"[{'farmName': 'farm_5_small', 'landName': 'land_8', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_small', 'landName': 'land_7', 'elapsedWorkTime': 17, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.8454002,1006,True,NONE,1,100,NONE,01/01/2023,616,0,10000,920661,276,0.8498001,NONE,0.76066489892882,0,0,,PeasantFamily_6
63,0.36022179536630206,StablePeasant,,0,81,farmer,1981219,10,0,farm_7_small,1,normal,0.45027724420787757,"[{'farmName': 'farm_7_small', 'landName': 'land_25', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_small', 'landName': 'land_20', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.9077002,820,True,NONE,0,80,NONE,01/01/2023,1900,0,10000,1624219,273,0.90990007,NONE,0.6303881418910285,0,0,,PeasantFamily_10
64,0.36751274976179454,StablePeasant,,0,83,worker,2021320,10,0,,0,normal,0.45939093720224317,[],0.97,True,24,0.8754003,918,True,,0,91,NONE,01/01/2023,1918,0,10000,621320,345,0.90990007,NONE,0.6431473120831404,0,0,,PeasantFamily_9
65,0.3751250711052399,StablePeasant,,0,87,farmer,2063187,10,0,farm_4_small,0,normal,0.46890633888154987,"[{'farmName': 'farm_4_small', 'landName': 'land_5', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_small', 'landName': 'land_6', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.7899002,857,True,NONE,0,93,NONE,01/01/2023,1937,0,10000,1054187,279,0.7899002,NONE,0.6564688744341698,0,0,,PeasantFamily_1
66,0.43668596084286504,StablePeasant,,0,109,farmer,2401772,10,0,farm_3_small,0,normal,0.5458574510535813,"[{'farmName': 'farm_3_small', 'landName': 'land_14', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_3_small', 'landName': 'land_15', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.84100056,1031,True,NONE,1,100,NONE,01/01/2023,2091,0,10000,766772,273,0.8499001,NONE,0.7642004314750138,0,0,,PeasantFamily_2
67,0.3756423937574713,StablePeasant,,0,87,worker,2066033,10,0,,0,normal,0.4695529921968391,[],0.97,True,24,0.8498001,939,True,,0,93,NONE,01/01/2023,1939,0,10000,2156033,345,0.8498001,NONE,0.6573741890755747,0,0,,PeasantFamily_4
68,0.423461161456714,StablePeasant,,0,105,farmer,2329036,10,0,farm_2_small,0,normal,0.5293264518208924,"[{'farmName': 'farm_2_small', 'landName': 'land_12', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_small', 'landName': 'land_13', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.90990007,978,True,NONE,1,100,NONE,01/01/2023,588,0,10000,1031036,279,0.90990007,NONE,0.7410570325492494,0,0,,PeasantFamily_6
69,0.4162935976381632,StablePeasant,,0,104,farmer,2289614,10,0,farm_5_small,0,normal,0.520366997047704,"[{'farmName': 'farm_5_small', 'landName': 'land_8', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_small', 'landName': 'land_7', 'elapsedWorkTime': 32, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9699,True,24,0.8499001,960,True,NONE,1,100,NONE,01/01/2023,720,0,10000,745614,282,0.8499001,NONE,0.7285137958667854,0,0,,PeasantFamily_7
70,0.4308738950124017,StablePeasant,,0,107,worker,2369806,10,0,,0,normal,0.5385923687655021,[],0.97,True,24,0.90990007,1077,True,,1,100,NONE,01/01/2023,2077,0,10000,2049806,339,0.90990007,NONE,0.7540293162717029,0,0,,PeasantFamily_1
71,0.4194783672770447,StablePeasant,,0,104,farmer,2307131,10,0,farm_3_small,0,normal,0.5243479590963058,"[{'farmName': 'farm_3_small', 'landName': 'land_14', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_3_small', 'landName': 'land_15', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9701,True,24,0.9100001,988,True,NONE,1,100,NONE,01/01/2023,2048,0,10000,854131,285,0.9100001,NONE,0.7340871427348281,0,0,,PeasantFamily_9
72,0.3773596364306686,StablePeasant,,0,88,farmer,2075478,10,0,farm_7_small,0,normal,0.47169954553833576,"[{'farmName': 'farm_7_small', 'landName': 'land_25', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_small', 'landName': 'land_20', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.90990007,883,True,NONE,0,94,NONE,01/01/2023,1943,0,10000,931478,285,0.90990007,NONE,0.66037936375367,0,0,,PeasantFamily_2
73,0.4093684238425548,StablePeasant,,0,102,worker,2251526,10,0,,0,normal,0.5117105298031934,[],0.97,True,24,0.81760025,1023,True,,1,100,NONE,01/01/2023,2023,0,10000,2571526,345,0.8499001,NONE,0.7163947417244707,0,0,,PeasantFamily_3
74,0.43706944756931315,StablePeasant,,0,109,farmer,2403881,10,0,farm_1_small,0,normal,0.5463368094616414,"[{'farmName': 'farm_1_small', 'landName': 'land_9', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_1_small', 'landName': 'land_10', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.83870053,1012,True,NONE,1,100,NONE,01/01/2023,532,0,10000,805881,282,0.8799001,NONE,0.764871533246298,0,0,,PeasantFamily_5
75,0.4041669283628069,StablePeasant,,0,101,farmer,2222918,10,0,farm_6_small,0,normal,0.5052086604535085,"[{'farmName': 'farm_6_small', 'landName': 'land_16', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_small', 'landName': 'land_17', 'elapsedWorkTime': 41, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.67960095,930,True,NONE,1,100,NONE,01/01/2023,630,0,10000,828918,285,0.8497001,NONE,0.7072921246349119,0,0,,PeasantFamily_10
76,0.3949061289361645,StablePeasant,,0,96,farmer,2171983,10,0,farm_4_small,0,normal,0.4936326611702056,"[{'farmName': 'farm_4_small', 'landName': 'land_5', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_small', 'landName': 'land_6', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9699,True,24,0.7253003,907,True,NONE,0,98,NONE,01/01/2023,1987,0,10000,821983,288,0.78980017,NONE,0.6910857256382879,0,0,,PeasantFamily_8
77,0.41899870191902794,StablePeasant,,0,104,farmer,2304492,10,0,farm_5_small,0,normal,0.5237483773987849,"[{'farmName': 'farm_5_small', 'landName': 'land_8', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_small', 'landName': 'land_7', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.8665005,967,True,NONE,1,100,NONE,01/01/2023,997,0,10000,933492,282,0.9100001,NONE,0.7332477283582988,0,0,,PeasantFamily_2
78,0.37370517823048605,StablePeasant,,0,86,farmer,2055378,10,0,farm_1_small,0,normal,0.4671314727881075,"[{'farmName': 'farm_1_small', 'landName': 'land_9', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_1_small', 'landName': 'land_10', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.9077002,854,True,NONE,0,93,NONE,01/01/2023,1934,0,10000,816378,285,0.9100001,NONE,0.6539840619033505,0,0,,PeasantFamily_7
79,0.3790949065084091,StablePeasant,,0,89,farmer,2085021,10,0,farm_7_small,0,normal,0.47386863313551136,"[{'farmName': 'farm_7_small', 'landName': 'land_25', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_small', 'landName': 'land_20', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.90760016,867,True,NONE,0,94,NONE,01/01/2023,1947,0,10000,1582021,285,0.90990007,NONE,0.6634160863897158,0,0,,PeasantFamily_5
80,0.436414545989827,StablePeasant,,0,109,farmer,2400280,10,0,farm_4_small,0,normal,0.5455181824872837,"[{'farmName': 'farm_4_small', 'landName': 'land_5', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_small', 'landName': 'land_6', 'elapsedWorkTime': 34, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9701,True,24,0.6428014,1011,True,NONE,1,100,NONE,01/01/2023,711,0,10000,853280,282,0.9100001,NONE,0.7637254554821971,0,0,,PeasantFamily_10
81,0.43424727982233713,StablePeasant,,0,108,worker,2388360,10,0,,0,normal,0.5428090997779214,[],0.97,True,24,0.8499001,1085,True,,1,100,NONE,01/01/2023,2085,0,10000,3028360,339,0.8499001,NONE,0.7599327396890898,0,0,,PeasantFamily_3
82,0.39262751815514596,StablePeasant,,0,96,worker,2159451,10,0,,0,normal,0.4907843976939324,[],0.97,True,24,0.90990007,981,True,,0,98,NONE,01/01/2023,1981,0,10000,2469451,345,0.90990007,NONE,0.6870981567715053,0,0,,PeasantFamily_8
83,0.3919528705213737,StablePeasant,,0,95,worker,2155740,10,0,,0,normal,0.48994108815171705,[],0.97,True,24,0.90999997,979,True,,0,97,NONE,01/01/2023,1979,0,10000,2545740,339,0.90999997,NONE,0.6859175234124039,0,0,,PeasantFamily_6
84,0.38521060919164685,StablePeasant,,0,92,farmer,2118658,10,0,farm_3_small,0,normal,0.48151326148955853,"[{'farmName': 'farm_3_small', 'landName': 'land_14', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_3_small', 'landName': 'land_15', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.78760016,903,True,NONE,0,96,NONE,01/01/2023,1963,0,10000,565658,282,0.78990006,NONE,0.6741185660853819,0,0,,PeasantFamily_1
85,0.4246718748096375,StablePeasant,,0,106,farmer,2335695,10,0,farm_2_small,0,normal,0.5308398435120468,"[{'farmName': 'farm_2_small', 'landName': 'land_12', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_small', 'landName': 'land_13', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.7231004,981,True,NONE,1,100,NONE,01/01/2023,711,0,10000,850695,291,0.78990006,NONE,0.7431757809168655,0,0,,PeasantFamily_4
