,peasantLeisureAffinity,peasantKind,contractor,pesticidesAvailable,initialHealth,purpose,initialMoney,tools,daysToWorkForOther,peasantFamilyLandAlias,robberyAccount,rainfallConditions,peasantFriendsAffinity,assignedLands,Happiness/Sadness,farm,timeLeftOnDay,Hopeful/Uncertainty,seeds,newDay,cropSize,health,currentPeasantLeisureType,internalCurrentDate,waterAvailable,loanAmountToPay,peasantFamilyMinimalVital,money,currentDay,Secure/Insecure,currentActivity,peasantFamilyAffinity,toPay,harvestedWeight,peasantFamilyHelper,nombre_agente,currentSeason
40,0.40698697917107485,StablePeasant,,0,101,farmer,2238428,10,0,farm_2_small,0,normal,0.5087337239638435,"[{'farmName': 'farm_2_small', 'landName': 'land_12', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_small', 'landName': 'land_13', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9701,True,24,0.8478997,937,True,1,100,NONE,01/01/2023,727,0,10000,838428,288,0.84999985,NONE,0.7122272135493809,0,0,,PeasantFamily_6,NONE
41,0.3989570421293941,StablePeasant,,0,98,farmer,2194263,10,0,farm_6_small,0,normal,0.4986963026617426,"[{'farmName': 'farm_6_small', 'landName': 'land_16', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_small', 'landName': 'land_17', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9701,True,24,0.84789985,917,True,0,99,NONE,01/01/2023,1997,0,10000,860263,282,0.9100999,NONE,0.6981748237264396,0,0,,PeasantFamily_4,NONE
42,0.4194875421320842,StablePeasant,,0,104,worker,2307181,10,0,,0,normal,0.5243594276651052,[],0.9701,True,24,0.84999985,1048,True,1,100,NONE,01/01/2023,2048,0,10000,2187181,339,0.84999985,NONE,0.7341031987311473,0,0,,PeasantFamily_7,
43,0.40756565585145044,StablePeasant,,0,101,worker,2241611,10,0,,0,normal,0.509457069814313,[],0.96999997,True,24,0.7899998,1018,True,1,100,NONE,01/01/2023,2018,0,10000,911611,339,0.7899998,NONE,0.7132398977400383,0,0,,PeasantFamily_1,
44,0.3643299510758727,StablePeasant,,0,82,farmer,2003814,10,0,farm_5_small,1,normal,0.45541243884484084,"[{'farmName': 'farm_5_small', 'landName': 'land_8', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_small', 'landName': 'land_7', 'elapsedWorkTime': 25, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.96999997,True,24,0.8478998,830,True,0,81,NONE,01/01/2023,1910,0,10000,818814,291,0.90999997,NONE,0.6375774143827772,0,0,,PeasantFamily_5,NONE
45,0.41866606090026404,StablePeasant,,0,104,farmer,2302663,10,0,farm_7_small,0,normal,0.52333257612533,"[{'farmName': 'farm_7_small', 'landName': 'land_25', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_small', 'landName': 'land_20', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.90589964,986,True,1,100,NONE,01/01/2023,876,0,10000,986663,288,0.90999997,NONE,0.732665606575462,0,0,,PeasantFamily_8,NONE
46,0.39424063663361625,StablePeasant,,0,96,farmer,2168323,10,0,farm_1_small,0,normal,0.4928007957920203,"[{'farmName': 'farm_1_small', 'landName': 'land_9', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_1_small', 'landName': 'land_10', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.87369967,905,True,0,98,NONE,01/01/2023,1985,0,10000,751323,291,0.90990007,NONE,0.6899211141088284,0,0,,PeasantFamily_3,NONE
47,0.4237425715540923,StablePeasant,,0,105,farmer,2330584,10,0,farm_4_small,0,normal,0.5296782144426153,"[{'farmName': 'farm_4_small', 'landName': 'land_5', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_small', 'landName': 'land_6', 'elapsedWorkTime': 17, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9701,True,24,0.7836995,979,True,1,100,NONE,01/01/2023,799,0,10000,973584,291,0.84999985,NONE,0.7415495002196614,0,0,,PeasantFamily_10,NONE
48,0.3728228559635955,StablePeasant,,0,86,worker,2050525,10,0,,0,normal,0.4660285699544943,[],0.9701,True,24,0.9099999,932,True,0,93,NONE,01/01/2023,1932,0,10000,1950525,342,0.9099999,NONE,0.652439997936292,0,0,,PeasantFamily_4,
49,0.38866015062694986,StablePeasant,,0,94,farmer,2137630,10,0,farm_5_small,0,normal,0.4858251882836873,"[{'farmName': 'farm_5_small', 'landName': 'land_8', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_small', 'landName': 'land_7', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9699,True,24,0.8095994,891,True,0,97,NONE,01/01/2023,1971,0,10000,965630,291,0.8499,NONE,0.6801552635971622,0,0,,PeasantFamily_7,NONE
50,0.3859238139441716,StablePeasant,,0,92,farmer,2122580,10,0,farm_4_small,0,normal,0.48240476743021443,"[{'farmName': 'farm_4_small', 'landName': 'land_5', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_small', 'landName': 'land_6', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.90999997,884,True,0,96,NONE,01/01/2023,1964,0,10000,968580,288,0.90999997,NONE,0.6753666744023001,0,0,,PeasantFamily_1,NONE
51,0.43014534260632625,StablePeasant,,0,107,farmer,2365799,10,0,farm_7_small,0,normal,0.5376816782579078,"[{'farmName': 'farm_7_small', 'landName': 'land_25', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_small', 'landName': 'land_20', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.61489797,1015,True,1,100,NONE,01/01/2023,785,0,10000,919799,288,0.8499999,NONE,0.7527543495610709,0,0,,PeasantFamily_5,NONE
52,0.4076227826041097,StablePeasant,,0,101,worker,2241925,10,0,,0,normal,0.5095284782551371,[],0.96999997,True,24,0.9099999,1019,True,1,100,NONE,01/01/2023,2019,0,10000,1931925,336,0.9099999,NONE,0.713339869557192,0,0,,PeasantFamily_8,
53,0.4312888438601914,StablePeasant,,0,107,farmer,2372088,10,0,farm_2_small,0,normal,0.5391110548252392,"[{'farmName': 'farm_2_small', 'landName': 'land_12', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_small', 'landName': 'land_13', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.85,998,True,1,100,NONE,01/01/2023,638,0,10000,869088,285,0.85,NONE,0.7547554767553349,0,0,,PeasantFamily_9,NONE
54,0.4394951283414388,StablePeasant,,0,109,worker,2417223,10,0,,0,normal,0.5493689104267985,[],0.97,True,24,0.8157995,1098,True,1,100,NONE,01/01/2023,2098,0,10000,2067223,339,0.90999997,NONE,0.7691164745975179,0,0,,PeasantFamily_2,
55,0.38448477165825534,StablePeasant,,0,92,farmer,2114666,10,0,farm_6_small,0,normal,0.4806059645728192,"[{'farmName': 'farm_6_small', 'landName': 'land_16', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_small', 'landName': 'land_17', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.96999997,True,24,0.83959895,881,True,0,96,NONE,01/01/2023,1961,0,10000,886666,291,0.87989986,NONE,0.6728483504019468,0,0,,PeasantFamily_10,NONE
56,0.4056259394827798,StablePeasant,,0,101,farmer,2230942,10,0,farm_3_small,0,normal,0.5070324243534747,"[{'farmName': 'farm_3_small', 'landName': 'land_14', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_3_small', 'landName': 'land_15', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.96999997,True,24,0.7815994,954,True,1,100,NONE,01/01/2023,2014,0,10000,676942,288,0.9099999,NONE,0.7098453940948646,0,0,,PeasantFamily_3,NONE
57,0.4048392938823372,StablePeasant,,0,101,farmer,2226616,10,0,farm_1_small,0,normal,0.5060491173529215,"[{'farmName': 'farm_1_small', 'landName': 'land_9', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_1_small', 'landName': 'land_10', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9701,True,24,0.71539915,932,True,1,100,NONE,01/01/2023,2,0,10000,915616,288,0.8198998,NONE,0.70846876429409,0,0,,PeasantFamily_6,NONE
58,0.3907913085257626,StablePeasant,,0,94,farmer,2149352,10,0,farm_7_small,0,normal,0.48848913565720326,"[{'farmName': 'farm_7_small', 'landName': 'land_25', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_small', 'landName': 'land_20', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.96989995,True,24,0.9056995,896,True,0,97,NONE,01/01/2023,1976,0,10000,1581352,282,0.90999997,NONE,0.6838847899200845,0,0,,PeasantFamily_2,NONE
59,0.4195164516261267,StablePeasant,,0,104,farmer,2307340,10,0,farm_1_small,0,normal,0.5243955645326583,"[{'farmName': 'farm_1_small', 'landName': 'land_9', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_1_small', 'landName': 'land_10', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9699,True,24,0.72779965,968,True,1,100,NONE,01/01/2023,428,0,10000,885340,285,0.78989995,NONE,0.7341537903457216,0,0,,PeasantFamily_10,NONE
60,0.4376865317002683,StablePeasant,,0,109,worker,2407275,10,0,,0,normal,0.5471081646253353,[],0.9701,True,24,0.9099999,1094,True,1,100,NONE,01/01/2023,2094,0,10000,2817275,339,0.9099999,NONE,0.7659514304754693,0,0,,PeasantFamily_8,
61,0.42807142554272115,StablePeasant,,0,107,farmer,2354392,10,0,farm_3_small,0,normal,0.5350892819284014,"[{'farmName': 'farm_3_small', 'landName': 'land_14', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_3_small', 'landName': 'land_15', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.96999997,True,24,0.90999997,1010,True,1,100,NONE,01/01/2023,2070,0,10000,759392,282,0.90999997,NONE,0.749124994699762,0,0,,PeasantFamily_1,NONE
62,0.4104118856457644,StablePeasant,,0,102,worker,2257265,10,0,,0,normal,0.5130148570572055,[],0.9699,True,24,0.84589946,1026,True,1,100,NONE,01/01/2023,2026,0,10000,1297265,348,0.90989995,NONE,0.7182207998800877,0,0,,PeasantFamily_5,
63,0.39605140629225066,StablePeasant,,0,98,farmer,2178282,10,0,farm_5_small,0,normal,0.49506425786531333,"[{'farmName': 'farm_5_small', 'landName': 'land_8', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_small', 'landName': 'land_7', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9699,True,24,0.78989995,910,True,0,99,NONE,01/01/2023,1990,0,10000,886282,288,0.78989995,NONE,0.6930899610114386,0,0,,PeasantFamily_7,NONE
64,0.4081583526911212,StablePeasant,,0,102,worker,2244870,10,0,,0,normal,0.5101979408639015,[],0.96999997,True,24,0.8477996,1020,True,1,100,NONE,01/01/2023,2020,0,10000,2544870,348,0.9099999,NONE,0.714277117209462,0,0,,PeasantFamily_6,
65,0.408622417685604,StablePeasant,,0,102,farmer,2247423,10,0,farm_6_small,0,normal,0.510778022107005,"[{'farmName': 'farm_6_small', 'landName': 'land_16', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_small', 'landName': 'land_17', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.8498999,941,True,1,100,NONE,01/01/2023,581,0,10000,753423,291,0.8498999,NONE,0.7150892309498069,0,0,,PeasantFamily_9,NONE
66,0.3715294208497788,StablePeasant,,0,85,farmer,2043411,10,0,farm_4_small,0,normal,0.46441177606222345,"[{'farmName': 'farm_4_small', 'landName': 'land_5', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_small', 'landName': 'land_6', 'elapsedWorkTime': 25, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9699,True,24,0.8756995,848,True,0,92,NONE,01/01/2023,1928,0,10000,784411,294,0.90989995,NONE,0.6501764864871128,0,0,,PeasantFamily_3,NONE
67,0.4389774274866641,StablePeasant,,0,109,farmer,2414375,10,0,farm_2_small,0,normal,0.5487217843583301,"[{'farmName': 'farm_2_small', 'landName': 'land_12', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_small', 'landName': 'land_13', 'elapsedWorkTime': 32, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.78359973,1017,True,1,100,NONE,01/01/2023,867,0,10000,772375,285,0.90999997,NONE,0.7682104981016621,0,0,,PeasantFamily_4,NONE
68,0.374292214102685,StablePeasant,,0,87,worker,2058607,10,0,,0,normal,0.4678652676283562,[],0.96999997,True,24,0.9098999,935,True,0,93,NONE,01/01/2023,1935,0,10000,2088607,327,0.9098999,NONE,0.6550113746796986,0,0,,PeasantFamily_6,
69,0.437936719257117,StablePeasant,,0,109,farmer,2408651,10,0,farm_1_small,0,normal,0.5474208990713962,"[{'farmName': 'farm_1_small', 'landName': 'land_9', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_1_small', 'landName': 'land_10', 'elapsedWorkTime': 17, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.7814995,1014,True,1,100,NONE,01/01/2023,384,0,10000,897651,276,0.8498999,NONE,0.7663892586999547,0,0,,PeasantFamily_2,NONE
70,0.3957550966944936,StablePeasant,,0,96,farmer,2176653,10,0,farm_5_small,1,normal,0.494693870868117,"[{'farmName': 'farm_5_small', 'landName': 'land_8', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_small', 'landName': 'land_7', 'elapsedWorkTime': 32, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.90989995,909,True,0,68,NONE,01/01/2023,1989,0,10000,946653,279,0.90989995,NONE,0.6925714192153638,0,0,,PeasantFamily_3,NONE
71,0.4206350692522886,StablePeasant,,0,105,worker,2313492,10,0,,0,normal,0.5257938365653607,[],0.96999997,True,24,0.8178997,1051,True,1,100,NONE,01/01/2023,2051,0,10000,1733492,339,0.84999985,NONE,0.7361113711915049,0,0,,PeasantFamily_5,
72,0.36285073842242244,StablePeasant,,0,81,farmer,1995679,10,0,farm_7_small,0,normal,0.453563423028028,"[{'farmName': 'farm_7_small', 'landName': 'land_25', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_small', 'landName': 'land_20', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.85,847,True,0,90,NONE,01/01/2023,1907,0,10000,840679,273,0.85,NONE,0.6349887922392391,0,0,,PeasantFamily_8,NONE
73,0.4290243098911617,StablePeasant,,0,107,farmer,2359633,10,0,farm_2_small,0,normal,0.5362803873639521,"[{'farmName': 'farm_2_small', 'landName': 'land_12', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_small', 'landName': 'land_13', 'elapsedWorkTime': 34, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.7879,992,True,1,100,NONE,01/01/2023,1112,0,10000,956633,273,0.7900001,NONE,0.750792542309533,0,0,,PeasantFamily_4,NONE
74,0.4118144188927497,StablePeasant,,0,102,worker,2264979,10,0,,0,normal,0.5147680236159371,[],0.97,True,24,0.75989985,1029,True,1,100,NONE,01/01/2023,2029,0,10000,2264979,330,0.75989985,NONE,0.7206752330623118,0,0,,PeasantFamily_1,
75,0.3708990621761254,StablePeasant,,0,85,farmer,2039944,10,0,farm_6_small,0,normal,0.4636238277201567,"[{'farmName': 'farm_6_small', 'landName': 'land_16', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_small', 'landName': 'land_17', 'elapsedWorkTime': 32, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.96999997,True,24,0.7836993,847,True,0,92,NONE,01/01/2023,1927,0,10000,853944,282,0.9099999,NONE,0.6490733588082194,0,0,,PeasantFamily_9,NONE
76,0.3612090760807579,StablePeasant,,0,81,farmer,1986649,10,0,farm_4_small,0,normal,0.45151134510094737,"[{'farmName': 'farm_4_small', 'landName': 'land_5', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_small', 'landName': 'land_6', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.60359967,803,True,0,90,NONE,01/01/2023,1903,0,10000,892649,279,0.85,NONE,0.6321158831413263,0,0,,PeasantFamily_10,NONE
77,0.3945247896612264,StablePeasant,,0,96,farmer,2169886,10,0,farm_3_small,0,normal,0.49315598707653296,"[{'farmName': 'farm_3_small', 'landName': 'land_14', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_3_small', 'landName': 'land_15', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.96999997,True,24,0.6356995,926,True,0,98,NONE,01/01/2023,1986,0,10000,936886,279,0.78999984,NONE,0.6904183819071461,0,0,,PeasantFamily_7,NONE
78,0.4355203478818228,StablePeasant,,0,108,farmer,2395361,10,0,farm_1_small,0,normal,0.5444004348522785,"[{'farmName': 'farm_1_small', 'landName': 'land_9', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_1_small', 'landName': 'land_10', 'elapsedWorkTime': 25, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9702,True,24,0.9077998,1008,True,1,100,NONE,01/01/2023,1038,0,10000,832361,276,0.90989995,NONE,0.7621606087931899,0,0,,PeasantFamily_1,NONE
79,0.42381401114985273,StablePeasant,,0,105,farmer,2330977,10,0,farm_6_small,0,normal,0.5297675139373159,"[{'farmName': 'farm_6_small', 'landName': 'land_16', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_small', 'landName': 'land_17', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.96999997,True,24,0.8737996,979,True,1,100,NONE,01/01/2023,739,0,10000,1057977,273,0.90999997,NONE,0.7416745195122423,0,0,,PeasantFamily_8,NONE
80,0.39946236683693526,StablePeasant,,0,98,farmer,2197043,10,0,farm_2_small,0,normal,0.499327958546169,"[{'farmName': 'farm_2_small', 'landName': 'land_12', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_small', 'landName': 'land_13', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.97,True,24,0.8498999,918,True,0,99,NONE,01/01/2023,1998,0,10000,968043,279,0.8498999,NONE,0.6990591419646366,0,0,,PeasantFamily_7,NONE
81,0.4136869052598788,StablePeasant,,0,103,farmer,2275277,10,0,farm_3_small,0,normal,0.5171086315748484,"[{'farmName': 'farm_3_small', 'landName': 'land_14', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_3_small', 'landName': 'land_15', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9701,True,24,0.8436993,974,True,1,100,NONE,01/01/2023,2034,0,10000,948277,276,0.84999996,NONE,0.7239520842047877,0,0,,PeasantFamily_2,NONE
82,0.4007841241921888,StablePeasant,,0,100,worker,2204312,10,0,,0,normal,0.500980155240236,[],0.96999997,True,24,0.9099999,1001,True,1,100,NONE,01/01/2023,2001,0,10000,2144312,339,0.9099999,NONE,0.7013722173363304,0,0,,PeasantFamily_6,
83,0.42630936685178134,StablePeasant,,0,106,farmer,2344701,10,0,farm_5_small,0,normal,0.5328867085647266,"[{'farmName': 'farm_5_small', 'landName': 'land_8', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_small', 'landName': 'land_7', 'elapsedWorkTime': 33, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",0.9701,True,24,0.8073987,985,True,1,100,NONE,01/01/2023,235,0,10000,979701,279,0.9099999,NONE,0.7460413919906173,0,0,,PeasantFamily_10,NONE
84,0.41016600989737156,StablePeasant,,0,102,worker,2255913,10,0,,0,normal,0.5127075123717144,[],0.96999997,True,24,0.9099999,1025,True,1,100,NONE,01/01/2023,2025,0,10000,2295913,327,0.9099999,NONE,0.7177905173204001,0,0,,PeasantFamily_4,
85,0.3770726913568643,StablePeasant,,0,88,worker,2073899,10,0,,0,normal,0.47134086419608034,[],0.96999997,True,24,0.81789964,942,True,0,94,NONE,01/01/2023,1942,0,10000,2363899,327,0.9099999,NONE,0.6598772098745125,0,0,,PeasantFamily_3,
