date,disease,evapotranspiration,agb,cumulatedTemperature,cumulatedEvapotranspiration
09/12/2030,false,4.302788395786266,402.6954831218917,1784.7452139662628,115.84544590512334
10/12/2030,false,4.134081669848167,407.03609309774174,1812.3091736892627,119.97952757497151
11/12/2030,false,3.8192238060291186,411.1893350712668,1839.7458394642242,123.79875138100063
12/12/2030,false,4.267982541879401,415.7854931557737,1867.7298056516584,128.06673392288002
13/12/2030,false,4.097319514035583,419.9658713323904,1895.4731249118938,132.1640534369156
14/12/2030,false,3.8858596855232945,423.9147115477262,1921.9055676321786,136.04991312243888
15/12/2030,false,3.650712033504556,427.4763088839795,1949.7783370837656,139.70062515594344
16/12/2030,false,3.4631996171196824,431.2864548087518,1977.3500154016233,143.1638247730631
17/12/2030,false,3.215429393133266,434.53221539086644,2005.0151355980302,146.37925416619638
18/12/2030,false,3.012001752571779,437.5746002545296,2031.761968702335,149.39125591876817
19/12/2030,false,2.7471757154916516,440.4476480366968,2058.1943925597125,152.13843163425983
20/12/2030,false,2.6715633432301495,443.27844755876436,2085.154688429075,154.80999497749
21/12/2030,false,2.5046225089856886,445.73559023543856,2112.7159417900375,157.31461748647567
22/12/2030,false,2.3372470654343456,448.415050981641,2139.2933508695296,159.65186455191002
23/12/2030,false,2.12434428571388,450.67289039549917,2166.4844506796517,161.7762088376239
24/12/2030,false,2.0933962004163456,452.8273730139877,2193.386696890498,163.86960503804025
25/12/2030,false,1.9959027963803189,454.85690451361387,2220.2338887221645,165.86550783442055
26/12/2030,false,1.8437847334678477,456.8633920216314,2247.352592062178,167.7092925678884
27/12/2030,false,1.7434879099973912,458.6750634900993,2275.2447599785664,169.4527804778858
28/12/2030,false,1.6243571269277923,460.3475341713908,2303.1036726509915,171.0771376048136
29/12/2030,false,1.4653239660812032,461.9831418275458,2330.238819458384,172.5424615708948
30/12/2030,false,1.4315212980424974,463.50456126551717,2358.426445620758,173.9739828689373
31/12/2030,false,1.312224842080838,464.9235226944784,2385.9303660642927,175.28620771101814
01/01/2031,false,1.3452293936498916,466.80929448571936,2413.277053838685,176.63143710466804
02/01/2031,false,1.2723418387271703,468.5871460710641,2440.7996077241273,177.9037789433952
03/01/2031,false,3.7847814529134305,474.03599786615683,2468.357576194833,181.68856039630862
04/01/2031,false,3.6514048577299025,479.25510199022153,2496.466419296271,185.33996525403853
05/01/2031,false,3.3121105634504535,483.9238374187514,2523.894176497326,188.652075817489
06/01/2031,false,4.552523356468701,490.66957471079064,2551.4167506093295,193.2045991739577
07/01/2031,false,4.516928851361258,496.64946200099854,2578.479182116431,197.72152802531895
08/01/2031,false,4.5169274288429895,503.0850878451622,2606.0009108861436,202.23845545416194
09/01/2031,false,4.556846613405646,509.1416192991187,2632.446150628743,206.79530206756758
10/01/2031,false,4.021293082697186,515.0720607928286,2659.2595964335014,210.81659515026476
11/01/2031,false,3.8266040660262823,520.4367650968811,2686.4646688225057,214.64319921629104
12/01/2031,false,3.6308475190651572,525.4823643887388,2713.357949032,218.2740467353562
13/01/2031,false,4.564003647405265,532.4415675709653,2741.031935890112,222.83805038276145
14/01/2031,false,4.852595282515579,539.4962202479315,2768.214377455878,227.69064566527703
15/01/2031,false,4.513376399877611,545.6841260929382,2795.1758643866096,232.20402206515465
16/01/2031,false,4.176079731919623,551.3367296980434,2821.9603688129387,236.38010179707427
17/01/2031,false,3.866908591553114,556.8472549845831,2848.958306399168,240.2470103886274
18/01/2031,false,3.629930460440348,561.9697695860593,2875.9979274617313,243.87694084906772
19/01/2031,false,4.507164997416358,568.8279827545008,2903.5651226060304,248.3841058464841
20/01/2031,false,4.572026096898933,574.9445641731004,2930.5182592125984,252.956131943383
21/01/2031,false,4.470977134379488,581.2682341530849,2957.601992435601,257.4271090777625
22/01/2031,false,4.491041902502561,588.0278400541803,2984.212159020881,261.91815098026507
23/01/2031,false,4.882314071504078,594.7193608110606,3012.107279744454,266.80046505176915
24/01/2031,false,4.744896518815351,601.1668152298294,3039.7364571183975,271.5453615705845
25/01/2031,false,4.677674080273126,607.7626677190617,3067.434179229678,276.2230356508576
26/01/2031,false,4.71988339750354,613.9680543526708,3095.0495993022705,280.94291904836115
27/01/2031,false,4.7977094782188745,620.7115464995439,3121.866083851304,285.74062852658
28/01/2031,false,4.406963954434387,626.7196978229456,3149.4569872292886,290.1475924810144
29/01/2031,false,4.381901116726286,632.0994666609394,3177.6430436736555,294.52949359774067
30/01/2031,false,3.8771656971442576,637.2011650110167,3205.3726757967634,298.40665929488495
31/01/2031,false,3.7624333531393277,642.4342609521838,3232.384907546252,302.1690926480243
01/02/2031,false,3.404696116217086,654.0786259264511,3260.3776405209596,305.5737887642414
02/02/2031,false,5.015080170148693,670.9943704748184,3287.7974968008143,310.58886893439006
03/02/2031,false,4.834389380398467,687.0453880938484,3315.620562079791,315.42325831478854
04/02/2031,false,4.834389380398467,687.0453880938484,3315.620562079791,315.42325831478854
05/02/2031,false,4.834389380398467,687.0453880938484,3315.620562079791,315.42325831478854
