date,disease,evapotranspiration,agb,cumulatedTemperature,cumulatedEvapotranspiration
24/04/2022,false,4.230983261464641,2235.5737999268295,3128.2085942344393,422.3833769913995
25/04/2022,false,3.9788268267570706,2282.627547339855,3155.9998405046285,426.36220381815656
26/04/2022,false,3.8378255255509646,2323.1182534324585,3183.744967853165,430.2000293437075
27/04/2022,false,3.4067411317508967,2363.9984348309445,3211.399758538356,433.6067704754584
28/04/2022,false,3.20173320521095,2403.6175302743395,3239.6374795461124,436.80850368066933
29/04/2022,false,2.9958779272221845,2438.8242277319578,3267.721287042077,439.8043816078915
30/04/2022,false,2.69218993824073,2468.8483206015353,3295.650004813586,442.49657154613226
01/05/2022,false,4.257931013475754,2542.669294461122,3323.4049235159223,446.754502559608
02/05/2022,false,4.257931013475754,2542.669294461122,3323.4049235159223,446.754502559608
03/05/2022,false,4.257931013475754,2542.669294461122,3323.4049235159223,446.754502559608
04/05/2022,false,4.257931013475754,2542.669294461122,3323.4049235159223,446.754502559608
05/05/2022,false,4.257931013475754,2542.669294461122,3323.4049235159223,446.754502559608
06/05/2022,false,4.257931013475754,2542.669294461122,3323.4049235159223,446.754502559608
07/05/2022,false,4.257931013475754,2542.669294461122,3323.4049235159223,446.754502559608
08/05/2022,false,4.257931013475754,2542.669294461122,3323.4049235159223,446.754502559608
09/05/2022,false,4.257931013475754,2542.669294461122,3323.4049235159223,446.754502559608
10/05/2022,false,4.257931013475754,2542.669294461122,3323.4049235159223,446.754502559608
11/05/2022,false,4.257931013475754,2542.669294461122,3323.4049235159223,446.754502559608
12/05/2022,false,4.257931013475754,2542.669294461122,3323.4049235159223,446.754502559608
13/05/2022,false,4.257931013475754,2542.669294461122,3323.4049235159223,446.754502559608
